Unnamed: 0,words,Kana
3761,証券仲介業,ショウケンチュウカイギョウ
3762,証券取引所,ショウケントリヒキジョ
3763,証券取引責任準備金,ショウケントリヒキセキニンジュンビキン
3764,証券取引等監視委員会,ショウケントリヒキナドカンシイインカイ
3765,証券取引法,ショウケントリヒキホウ
3766,証券保管振替機構,ショウケンホカンフリカエキコウ
3767,商工中金,ショウコウチュウキン
3768,少数株主,ショウスウカブヌシ
3769,少数株主権,ショウスウカブヌシケン
3770,少数株主持分,ショウスウカブヌシモチブン
3771,消費活動指数,ショウヒカツドウシスウ
3772,消費者信頼感指数,ショウヒシャシンライカンシスウ
3773,消費者信頼感指数（米国）,ショウヒシャシンライカンシスウ（ベイコク）
3774,消費者態度指数,ショウヒシャタイドシスウ
3775,消費者物価基準改定,ショウヒシャブッカキジュンカイテイ
3776,消費者物価指数,ショウヒシャブッカシスウ
3777,消費動向指数,ショウヒドウコウシスウ
3778,商品ファンド,ショウヒンファンド
3779,将来推計人口,ショウライスイケイジンコウ
3780,所得控除,ショトクコウジョ
3781,所得税,ショトクゼイ
3782,所得の種類,ショトクノシュルイ
3783,白色申告,ハクショクシンコク
3784,新株,シンカブ
3785,新株発行,シンカブハッコウ
3786,新株引受権,シンカブヒキウケケン
3787,新株引受権付社債,シンカブヒキウケケンツキシャサイ
3788,新株予約権,シンカブヨヤクケン
3789,新株予約権証券,シンカブヨヤクケンショウケン
3790,新株予約権付社債,シンカブヨヤクケンツキシャサイ
3791,シンガポール国際金融取引所,シンガポールコクサイキンユウトリヒキジョ
3792,シンガポール取引所,シンガポールトリヒキジョ
3793,新規暗号資産公開,シンキアンゴウシサンコウカイ
3794,新規求人倍率,シンキキュウジンバイリツ
3795,新規公開,シンキコウカイ
3796,新規失業保険申請件数（米国）,シンキシツギョウホケンシンセイケンスウ（ベイコク）
3797,新興国通貨,シンコウコクツウカ
3798,新興市場,シンコウシジョウ
3799,新興成長市場,シンコウセイチョウシジョウ
3800,申告分離課税,シンコクブンリカゼイ
3801,新証券コード,シンショウケンコード
3802,シンジケートカバー取引,シンジケートカバートリヒキ
3803,シンジケート団,シンジケートダン
3804,シンジケート・ローン,シンジケート・ローン
3805,深センＢ株,
3806,信託協会,シンタクキョウカイ
3807,信託契約,シンタクケイヤク
3808,信託財産,シンタクザイサン
3809,信託受益権,シンタクジュエキケン
3810,新築住宅販売件数（米国）,シンチクジュウタクハンバイケンスウ（ベイコク）
3811,新長期プライムレート,シンチョウキプライムレート
3812,進捗（しんちょく）率,シンチョク（シンチョク）リツ
3813,新発債,シンハツサイ
3814,信用危機,シンヨウキキ
3815,信用収縮,シンヨウシュウシュク
3816,信用乗数,シンヨウジョウスウ
3817,信用補完,シンヨウホカン
3818,信用リスク,シンヨウリスク
3819,ＣＩ,
3820,ＣＩＯ,
3821,ＣＲＳ,
3822,ＣＲＢ指数,
3823,ＣＥＯ,
3824,ＣＳＲ,
3825,ＣＳＡ,
3826,Ｃ／Ｆ,
3827,ＣＦＯ,
3828,ＣＦＤ,
3829,ＣＭＥ,
3830,ＣＭＥグループ,
3831,ＣＬＯ,
3832,ＣＯＯ,
3833,ＣＣＩ,
3834,Ｃ重油,
3835,ＣＧコード,
3836,ＣＧ報告書,
3837,ＣＴＩ,
3838,ＣＤ,
3839,ＣＤＳ,
3840,ＣＢＯ,
3841,CBDC,cbdc
3842,ＣＢＯＴ,
3843,ＣＰ,
3844,ＣＰＩ,
3845,Ｊカーブ効果,
3846,ＪＰモルガンＧＢＩ‐ＥＭグローバル・ダイバーシファイド,
3847,ＪＳＣＣ,
3848,ＪＤＲ,
3849,ＪＰＸ,
3850,ＪＰＸ日経400,
3851,ＪＭＩＳ,
3852,自益権,ジエキケン
3853,時価会計,ジカカイケイ
3854,時価主義会計,ジカシュギカイケイ
3855,時価総額,ジカソウガク
3856,時価発行,ジカハッコウ
3857,時価発行新株予約権信託,ジカハッコウシンカブヨヤクケンシンタク
3858,時価発行増資,ジカハッコウゾウシ
3859,時価評価額,ジカヒョウカヒタイ
3860,時間軸政策,ジカンジクセイサク
3861,事業再生ＡＤＲ,
3862,事業報告書,ジギョウホウコクショ
3863,事業持ち株会社,ジギョウモチカブカイシャ
3864,事業リスク,ジギョウリスク
3865,自己株,ジコカブ
3866,自己株式の処分,ジコカブシキノショブン
3867,自己資本,ジコシホン
3868,自己資本比率,ジコシホンヒリツ
3869,自己資本利益率,ジコシホンリエキリツ
3870,自社株,ジシャカブ
3871,自社株買い,ジシャカブカイ
3872,自社株消却,ジシャカブショウキャク
3873,自主廃業,ジシュハイギョウ
3874,自信過剰バイアス,ジシンカジョウバイアス
3875,実効為替レート,ジッコウカワセレート
3876,実効税率,ジッコウゼイリツ
3877,実質可処分所得,ジッシツカショブンショトク
3878,実質金利,ジッシツキンリ
3879,実質ＧＤＰ,
3880,実質賃金,ジッシツチンギン
3881,実物経済,ジツブツケイザイ
3882,自動移管,ジドウイカン
3883,ジニ係数,ジニケイスウ
3884,ジニーメイ,ジニーメイ
3885,地場証券,ジバショウケン
3886,ジャカルタ総合指数,ジャカルタソウゴウシスウ
3887,ジャクソンホール会議,ジャクソンホールカイギ
3888,従業員持ち株制度,ジュウギョウインモチカブセイド
3889,従属人口指数,ジュウゾクジンコウシスウ
3890,住宅建築許可件数,ジュウタクケンチクキョカケンスウ
3891,住宅市場指数,ジュウタクシジョウシスウ
3892,住宅着工件数,ジュウタクチャッコウケンスウ
3893,住宅着工統計,ジュウタクチャッコウトウケイ
3894,住宅着工・着工許可件数（米国）,ジュウタクチャッコウ・チャッコウキョカケンスウ（ベイコク）
3895,住民税,ジュウミンゼイ
3896,重要業績評価指標,ジュウヨウギョウセキヒョウカシヒョウ
3897,重要事実,ジュウヨウジジツ
3898,受益権,ジュエキケン
3899,受益証券発行信託,ジュエキショウケンハッコウシンタク
3900,需給ギャップ,ジュキュウギャップ
3901,授権株式,ジュケンカブシキ
3902,授権資本,ジュケンシホン
3903,受託銀行,ジュタクギンコウ
3904,受託者,ジュタクモノ
3905,受託者責任,ジュタクモノセキニン
3906,ジュニア債,ジュニアサイ
3907,ジュニアＮＩＳＡ,
3908,準大手証券,ジュンオオテショウケン
3909,純現金収支,ジュンゲンキンシュウシ
3910,純資産,ジュンシサン
3911,純粋持ち株会社,ジュンスイモチカブカイシャ
3912,準通貨,ジュンツウカ
3913,準備預金制度,ジュンビヨキンセイド
3914,純利益,ジュンリエキ
3915,自由金利,ジユウキンリ
3916,譲渡制限株式,ジョウトセイゲンカブシキ
3917,譲渡性預金,ジョウトセイヨキン
3918,譲渡損益,ジョウトソンエキ
3919,情報隔壁,ジョウホウカクヘキ
3920,情報銀行,ジョウホウギンコウ
3921,上方修正,ジョウホウシュウセイ
3922,情報の非対称性,ジョウホウノヒタイショウセイ
3923,剰余金,ジョウヨキン
3924,除権決定,ジョケンケッテイ
3925,除数,ジョスウ
3926,人口オーナス,ジンコウオーナス
3927,人口ボーナス,ジンコウボーナス
3928,人事院勧告,ジンジインカンコク
3929,Ｇ8,
3930,ＧＳＥ,
3931,ＧＮＩ,
3932,ＧＮＰ,
3933,Ｇ7,
3934,ＧＤＩ,
3935,ＧＤＲ,
3936,ＧＤＥ,
3937,ＧＤＰ,
3938,ＧＤＰギャップ,
3939,ＧＤＰ成長率,
3940,ＧＤＰデフレーター,
3941,ＧＤＰ統計（米国）,
3942,Ｇ20,
3943,ＧＰＩＦ,
3944,Ｇ－ＳＩＦＩｓ,
3945,Ｇ－ＳＩＢｓ,
3946,Ｇ－ＳＩＩｓ,
3947,スイス取引所,スイストリヒキジョ
3948,睡眠預金,スイミンヨキン
3949,スウェットエクイティ,スウェットエクイティ
3950,スキュー指数,スキューシスウ
3951,スタグフレーション,スタグフレーション
3952,スタンダード市場,スタンダードシジョウ
3953,スタンダード・アンド・プアーズ500種指数,
3954,スチュワードシップ・コード,スチュワードシップ・コード
3955,ステークホルダー,ステークホルダー
3956,ストックオプション,ストックオプション
3957,ストラクチャード・インベストメント・ビークル,ストラクチャード・インベストメント・ビークル
3958,ストラテジスト,ストラテジスト
3959,ストレステスト,ストレステスト
3960,スピンアウト,スピンアウト
3961,スピンオフ,スピンオフ
3962,スピンオフ税制,スピンオフゼイセイ
3963,スマイルカーブ,スマイルカーブ
3964,スラック,スラック
3965,政策委員会,セイサクイインカイ
3966,政策金利,セイサクキンリ
3967,政策保有株,セイサクホユウカブ
3968,清算機関,セイサンキカン
3969,生産者物価指数,セイサンシャブッカシスウ
3970,製造業新規受注,セイゾウギョウシンキジュチュウ
3971,製造業生産高,セイゾウギョウセイサンダカ
3972,政府関係機関債,セイフカンケイキカンサイ
3973,政府経済見通し,セイフケイザイミトオシ
3974,政府系ファンド,セイフケイファンド
3975,政府短期証券,セイフタンキショウケン
3976,政府調達,セイフチョウタツ
3977,政府保証外債,セイフホショウガイサイ
3978,政府保証債,セイフホショウサイ
3979,世界銀行,セカイギンコウ
3980,世界貿易機関,セカイボウエキキカン
3981,セカンダリー・マーケット,セカンダリー・マーケット
3982,セキュリタイゼーション,セキュリタイゼーション
3983,石油輸出国機構,セキユユシュツクニキコウ
3984,世代会計,セダイカイケイ
3985,設備稼働率,セツビカドウリツ
3986,設備投資,セツビトウシ
3987,セリング,セリング
3988,先行指数,センコウシスウ
3989,潜在株式,センザイカブシキ
3990,潜在ＧＤＰ,
3991,潜在成長率,センザイセイチョウリツ
3992,ＳＥＮＳＥＸ30指数,
3993,セーフガード,セーフガード
3994,税引前当期利益,ゼイビキマエトウキリエキ
3995,ＺＥＷ景況感指数,
3996,ＺＥＶ規制,
3997,ゼロ金利（政策）,ゼロキンリ（セイサク）
3998,ゼロクーポン債,ゼロクーポンサイ
3999,ゼロサムゲーム,ゼロサムゲーム
4000,全国企業短期経済観測調査,ゼンコクキギョウタンキケイザイカンソクチョウサ
4001,全産業活動指数,ゼンサンギョウカツドウシスウ
4002,総還元性向,ソウカンゲンセイコウ
4003,総合課税,ソウゴウカゼイ
4004,総合型確定拠出年金,ソウゴウカタカクテイキョシュツネンキン
4005,総合型ＤＣ,
4006,総合型401ｋ,
4007,総合取引所,ソウゴウトリヒキジョ
4008,総資産利益率,ソウシサンリエキリツ
4009,総資本回転率,ソウシホンカイテンリツ
4010,総損失吸収力,ソウソンシツキュウシュウリョク
4011,相続税,ソウゾクゼイ
4012,相場操縦,ソウバソウジュウ
4013,即時グロス決済,ソクジグロスケッサイ
4014,ソサエティー5.0,
4015,Society5.0,
4016,租税公課,ソゼイコウカ
4017,外枠方式,ソトワクホウシキ
4018,ソフトダラー,ソフトダラー
4019,ソブリンウェルスファンド,ソブリンウェルスファンド
4020,ソブリンリスク,ソブリンリスク
4021,ソリシター,ソリシター
4022,ソルベンシー・マージン比率,ソルベンシー・マージンヒリツ
4023,ソロスチャート,ソロスチャート
4024,損益計算書,ソンエキケイサンショ
4025,損益通算,ソンエキツウサン
4026,損益分岐点,ソンエキブンキテン
4027,損益分岐点比率,ソンエキブンキテンヒリツ
4028,損失補てん,ソンシツオギナテン
4029,ソーシャルレンディング,ソーシャルレンディング
4030,増益,ゾウエキ
4031,増益率,ゾウエキリツ
4032,増額修正,ゾウガクシュウセイ
4033,増資,ゾウシ
4034,増収,ゾウシュウ
4035,増配,ゾウハイ
4036,贈与税,ゾウヨゼイ
4037,対外純資産,タイガイジュンシサン
4038,耐久財受注（米国）,タイキュウザイジュチュウ（ベイコク）
4039,対顧客市場,ツイコキャクシジョウ
4040,対顧客相場,ツイコキャクソウバ
4041,貸借対照表,タイシャクタイショウヒョウ
4042,退職慰労金,タイショクイロウキン
4043,退職給付債務,タイショクキュウフサイム
4044,退職金,タイショクキン
4045,退職所得控除,タイショクショトクコウジョ
4046,退職手当,タイショクテアテ
4047,対米証券投資,タイベイショウケントウシ
4048,ＴＩＢＯＲ,
4049,タイムリー・ディスクロージャー,タイムリー・ディスクロージャー
4050,大量保有開示制度,タイリョウホユウカイジセイド
4051,大量保有報告書,タイリョウホユウホウコクショ
4052,台湾加権指数,タイワンカケンシスウ
4053,タカ派,タカハ
4054,多重代表訴訟,タジュウダイヒョウソショウ
4055,多数国間投資保証機関,タスウクニカントウシホショウキカン
4056,タックスヘイブン,タックスヘイブン
4057,棚卸資産,タナオロシシサン
4058,棚卸資産回転率,タナオロシシサンカイテンリツ
4059,他人資本,タニンシホン
4060,タリフライン,タリフライン
4061,単一市場,タンイツシジョウ
4062,単位労働コスト,タンイロウドウコスト
4063,短期金融資産,タンキキンユウシサン
4064,短期金融市場,タンキキンユウシジョウ
4065,短期国債,タンキコクサイ
4066,短期プライムレート,タンキプライムレート
4067,単元未満株,タンゲンミマンカブ
4068,短資会社,タンシカイシャ
4069,単独介入,タンドクカイニュウ
4070,単独株主権,タンドクカブヌシケン
4071,単利,タンリ
4072,Ｔａｒｇｅｔ,
4073,タームローン,タームローン
4074,第1号被保険者,
4075,代行協会員,ダイコウキョウカイイン
4076,第3号被保険者,
4077,第三者割当増資,ダイサンシャワリアテゾウシ
4078,第3次産業活動指数,
4079,大証,ダイショウ
4080,大統領令,ダイトウリョウレイ
4081,第2号被保険者,
4082,大納会,ダイノウカイ
4083,大発会,ダイハッカイ
4084,大暴落,ダイボウラク
4085,ダウ工業株30種平均,
4086,ダウンサイドリスク,ダウンサイドリスク
4087,DAO,ダオ
4088,ＤＡＸ,
4089,ＤＡＸ指数,
4090,脱退一時金,ダッタイイチジキン
4091,ＷＴＩ,
4092,ＷＴＩ原油先物,
4093,ＷＴＯ,
4094,ダブルレバレッジ,ダブルレバレッジ
4095,ダボス会議,ダボスカイギ
4096,地域的な包括的経済連携,チイキテキナホウカツテキケイザイレンケイ
4097,地域別支出総合指数,チイキベツシシュツソウゴウシスウ
4098,遅行指数,チコウシスウ
4099,地政学的リスク,チセイガクテキリスク
4100,地方債,チホウサイ
4101,地方取引所,チホウトリヒキジョ
4102,チャイナリスク,チャイナリスク
4103,チャイニーズウォール,チャイニーズウォール
4104,チャプターイレブン,チャプターイレブン
4105,チャプター11,
4106,中央銀行,チュウオウギンコウ
4107,中間決算,チュウカンケッサン
4108,中間配当,チュウカンハイトウ
4109,中期国債,チュウキコクサイ
4110,中古住宅販売件数（米国）,チュウコジュウタクハンバイケンスウ（ベイコク）
4111,中古住宅販売成約指数（米国）,チュウコジュウタクハンバイセイヤクシスウ（ベイコク）
4112,中小企業退職金共済,チュウショウキギョウタイショクキンキョウサイ
4113,中小事業主掛金納付制度,チュウショウジギョウヌシカケキンノウフセイド
4114,中進国,チュウシンクニ
4115,忠実義務,チュウジツギム
4116,中退共,チュウタイトモ
4117,超過準備,チョウカジュンビ
4118,長期金融市場,チョウキキンユウシジョウ
4119,長期金利操作,チョウキキンリソウサ
4120,長期国債,チョウキコクサイ
4121,長期プライムレート,チョウキプライムレート
4122,超長期国債,チョウチョウキコクサイ
4123,直接金融,チョクセツキンユウ
4124,ツイストオペ,ツイストオペ
4125,通貨切り上げ,ツウカキリアゲ
4126,通貨切り下げ,ツウカキリサゲ
4127,通貨交換協定,ツウカコウカンキョウテイ
4128,通貨残高,ツウカザンダカ
4129,通貨戦争,ツウカセンソウ
4130,通貨バスケット制,ツウカバスケットセイ
4131,つみたてＮＩＳＡ,
4132,Ｔｉｅｒ２,
4133,Ｔｉｅｒ１,
4134,ＴＰＰ１１,
4135,ＴＦＸ,
4136,ＴＦＰ,
4137,ＴＯＢ,
4138,ＴＴＳ,
4139,ＴＴＭ,
4140,ＴＴＢ,
4141,ＴＤｎｅｔ,
4142,T-Bill,
4143,ＴＢ,
4144,ＴＰＰ,
4145,Ｔプラス2,
4146,Ｔ＋2,
4147,ＴＬＡＣ,
4148,定款,テイカン
4149,定性評価,テイセイヒョウカ
4150,抵当証券,テイトウショウケン
4151,テイラールール,テイラールール
4152,定量評価,テイリョウヒョウカ
4153,適温相場,テキオンソウバ
4154,適格機関投資家,テキカクキカントウシカ
4155,敵対的ＴＯＢ,
4156,敵対的買収,テキタイテキバイシュウ
4157,テクニカル・アナリスト,テクニカル・アナリスト
4158,手元流動性,テモトリュウドウセイ
4159,テレワーク,テレワーク
4160,転換社債市場,テンカンシャサイシジョウ
4161,天候デリバティブ,テンコウデリバティブ
4162,店頭FX,テントウfx
4163,店頭市場,テントウシジョウ
4164,店頭デリバティブ,テントウデリバティブ
4165,テンバガー,テンバガー
4166,展望リポート,テンボウリポート
4167,テーパリング,テーパリング
4168,テールリスク,テールリスク
4169,ディスインフレーション,ディスインフレーション
4170,ディスクロージャー,ディスクロージャー
4171,ディフュージョン・インデックス,ディフュージョン・インデックス
4172,ＤＩ,
4173,ＤＲ,
4174,ＤＥＳ,
4175,ＤＥレシオ,
4176,ＤＳＡ,
4177,ＤＳＣＲ,
4178,ＤＯＥ,
4179,ＤＣＦ法,
4180,DeFi,デフィ
4181,ディーラー,ディーラー
4182,ディーリング,ディーリング
4183,Ｄ－ＳＩＢｓ,
4184,デカップリング,デカップリング
4185,出口戦略,デグチセンリャク
4186,デジタル課税,デジタルカゼイ
4187,DEX,デx
4188,デットアサンプション,デットアサンプション
4189,デットファイナンス,デットファイナンス
4190,デット・エクイティ・スワップ,デット・エクイティ・スワップ
4191,デノミ,デノミ
4192,デノミネーション,デノミネーション
4193,デフォルト,デフォルト
4194,デフォルトファンド,デフォルトファンド
4195,デフォルトリスク,デフォルトリスク
4196,デフレ,デフレ
4197,デフレギャップ,デフレギャップ
4198,デフレスパイラル,デフレスパイラル
4199,デフレマインド,デフレマインド
4200,デフレーション,デフレーション
4201,デューデリジェンス,デューデリジェンス
4202,デリバティブ,デリバティブ
4203,電子記録移転権利,デンシキロクイテンケンリ
4204,電子記録移転有価証券表示権利等,デンシキロクイテンユウカショウケンヒョウジケンリナド
4205,電子記録債権,デンシキロクサイケン
4206,電子タグ,デンシタグ
4207,電信売相場,デンシンウリソウバ
4208,電信買相場,デンシンカイソウバ
4209,投下資本利益率,トウカシホンリエキリツ
4210,当期純利益,トウキジュンリエキ
4211,TOKYO AIM,トキョ アイm
4212,東京金融取引所,トウキョウキンユウトリヒキジョ
4213,東京銀行間取引金利,トウキョウギンコウマドリヒキガネリ
4214,東京証券取引所,トウキョウショウケントリヒキジョ
4215,東京商品取引所,トウキョウショウヒントリヒキジョ
4216,TOKYO PRO-BOND Market,
4217,TOKYO PRO Market,トキョ pロ マrケt
4218,統合報告書,トウゴウホウコクショ
4219,当座資産,トウザシサン
4220,当座比率,トウザヒリツ
4221,投資一任契約,トウシイチニンケイヤク
4222,投資キャッシュフロー,トウシキャッシュフロー
4223,投資教育,トウシキョウイク
4224,投資顧問業,トウシコモンギョウ
4225,投資財,トウシザイ
4226,投資者保護基金,トウシモノホゴキキン
4227,投資証券,トウシショウケン
4228,投資信託,トウシシンタク
4229,投資信託委託会社,トウシシンタクイタクカイシャ
4230,投資信託協会,トウシシンタクキョウカイ
4231,投資信託販売会社,トウシシンタクハンバイガイシャ
4232,投資信託法,トウシシンタクホウ
4233,投資事業有限責任組合,トウシジギョウユウゲンセキニンクミアイ
4234,投資その他の資産,トウシソノホカノシサン
4235,投資ファンド,トウシファンド
4236,投資有価証券,トウシユウカショウケン
4237,東証,トウショウ
4238,東証株価指数,トウショウカブカシスウ
4239,東証2部株価指数,
4240,東証ＲＥＩＴ指数,
4241,投資利益率,トウシリエキリツ
4242,投信,トウシン
4243,投信委託会社,トウシンイタクカイシャ
4244,東南アジア諸国連合,トウナンアジアショコクレンゴウ
4245,登録金融機関,トウロクキンユウキカン
4246,登録債,トウロクサイ
4247,登録投資顧問業者,トウロクトウシコモンギョウシャ
4248,特定空家,トクテイアキヤ
4249,特定金銭信託,トクテイキンセンシンタク
4250,特定口座,トクテイコウザ
4251,特別会計,トクベツカイケイ
4252,特別決議,トクベツケツギ
4253,特別債,トクベツサイ
4254,特別支配株主,トクベツシハイカブヌシ
4255,特別損失,トクベツソンシツ
4256,特別配当,トクベツハイトウ
4257,特別引き出し権,トクベツヒキダシケン
4258,特別法人税,トクベツホウジンゼイ
4259,特別マル優,トクベツマルユウ
4260,特別目的会社,トクベツモクテキカイシャ
4261,特別利益,トクベツリエキ
4262,特法税,トクホウゼイ
4263,特例公債法案,トクレイコウサイホウアン
4264,特例国債,トクレイコクサイ
4265,ＴＯＣＯＭ,
4266,特金,トクキン
4267,トップライン,トップライン
4268,ＴＯＰＩＸ,
4269,ＴＯＰＩＸ1000,
4270,トラッキングストック,トラッキングストック
4271,トランシェ,トランシェ
4272,トランプノミクス,トランプノミクス
4273,トリガー条項,トリガージョウコウ
4274,トリクルダウン理論,トリクルダウンリロン
4275,取引証拠金,トリヒキショウコキン
4276,取引所外取引,トリヒキジョソトトリヒキ
4277,取引報告書,トリヒキホウコクショ
4278,トリプルウィッチング,トリプルウィッチング
4279,トリプル安,トリプルアン
4280,Treasury bonds,tレアスry ボンds
4281,トレジャリー・ゼロ,トレジャリー・ゼロ
4282,トークン化有価証券,トークンカユウカショウケン
4283,トービン税,トービンゼイ
4284,ドイツ株価指数,ドイツカブカシスウ
4285,同一運用,ドウイツウンヨウ
4286,同一労働同一賃金,ドウイツロウドウドウイツチンギン
4287,動産担保融資,ドウサンタンポユウシ
4288,独占禁止法,ドクセンキンシホウ
4289,独立企業間価格,ドクリツキギョウカンカカク
4290,ドバイ原油,ドバイゲンユ
4291,ドルペッグ,ドルペッグ
4292,ドル本位制,ドルホンイセイ
4293,ドル・コスト平均法,ドル・コストヘイキンホウ
4294,ドローダウン,ドローダウン
4295,内在価値,ナイザイカチ
4296,内部金融,ナイブキンユウ
4297,内部者,ナイブモノ
4298,内部者登録制度,ナイブモノトウロクセイド
4299,内部者取引,ナイブモノトリヒキ
4300,内部成長率,ナイブセイチョウリツ
4301,内部留保,ナイブリュウホ
4302,ＮＹＭＥＸ,
4303,仲値,ナカネ
4304,名古屋証券取引所,ナゴヤショウケントリヒキジョ
4305,ＮＡＳＤＡＱ,
4306,ナスダック,ナスダック
4307,ナスダック総合指数,ナスダックソウゴウシスウ
4308,ナッシュ均衡,ナッシュキンコウ
4309,７２の法則,
4310,日銀,ニチギン
4311,日銀審議委員,ニチギンシンギイイン
4312,日銀剰余金,ニチギンジョウヨキン
4313,日銀政策委員会,ニチギンセイサクイインカイ
4314,日銀総裁,ニチギンソウサイ
4315,日銀短観,ニチギンタンカン
4316,日銀当預,ニチギントウヨ
4317,日銀ネット,ニチギンネット
4318,日経株価指数300,
4319,日経商品指数,ニッケイショウヒンシスウ
4320,日経ジャスダック平均株価,ニッケイジャスダックヘイキンカブカ
4321,日経総合株価指数,ニッケイソウゴウカブカシスウ
4322,日経通貨インデックス,ニッケイツウカインデックス
4323,日経225　Ｗｅｅｋｌｙオプション,
4324,日経配当指数,ニッケイハイトウシスウ
4325,日経平均株価,ニッケイヘイキンカブカ
4326,日経平均ボラティリティー・インデックス,ニッケイヘイキンボラティリティー・インデックス
4327,日本銀行,ニッポンギンコウ
4328,日本銀行政策委員会,ニッポンギンコウセイサクイインカイ
4329,日本取引所グループ,ニッポントリヒキジョグループ
4330,日本年金機構,ニッポンネンキンキコウ
4331,日本仮想通貨ビジネス協会,ニッポンカソウツウカビジネスキョウカイ
4332,日本型金融排除,ニホンガタキンユウハイジョ
4333,日本型預託証券,ニホンガタヨタクショウケン
4334,日本銀行当座預金,ニッポンギンコウトウザヨキン
4335,日本証券アナリスト協会,ニッポンショウケンアナリストキョウカイ
4336,日本証券業協会,ニッポンショウケンギョウキョウカイ
4337,日本証券クリアリング機構,ニッポンショウケンクリアリングキコウ
4338,日本政策金融公庫,ニッポンセイサクキンユウコウコ
4339,日本版ビッグバン,ニホンバンビッグバン
4340,ニューエコノミー,ニューエコノミー
4341,ＮＹオプションカット,
4342,ニューヨーク商業取引所,ニューヨークショウギョウトリヒキジョ
4343,ニューヨーク証券取引所,ニューヨークショウケントリヒキジョ
4344,ニューヨーク商品取引所,ニューヨークショウヒントリヒキジョ
4345,ニューヨーク連銀製造業景気指数,ニューヨークレンギンセイゾウギョウケイキシスウ
4346,ニューヨーク・マーカンタイル取引所,ニューヨーク・マーカンタイルトリヒキジョ
4347,任意準備金,ニンイジュンビキン
4348,任意積立金,ニンイツミタテキン
4349,ＮＩＳＡ,
4350,ヌーボー・マルシェ,ヌーボー・マルシェ
4351,ネクスト市場,ネクストシジョウ
4352,ネッティング,ネッティング
4353,ネットキャッシュ,ネットキャッシュ
4354,ネット証券,ネットショウケン
4355,ネット取引,ネットトリヒキ
4356,ネットバブル,ネットバブル
4357,年金,ネンキン
4358,年金積立金管理運用独立行政法人,ネンキンツミタテキンカンリウンヨウドクリツギョウセイホウジン
4359,年末調整,ネンマツチョウセイ
4360,ネーションワイド住宅価格,ネーションワイドジュウタクカカク
4361,ノイア・マルクト,ノイア・マルクト
4362,ＮＯＭＵＲＡ－ＢＰＩ総合指数,
4363,のれん代,ノレンダイ
4364,灰色のサイ,ハイイロノサイ
4365,配偶者控除,ハイグウシャコウジョ
4366,配偶者特別控除,ハイグウシャトクベツコウジョ
4367,配当,ハイトウ
4368,配当課税,ハイトウカゼイ
4369,配当可能限度額,ハイトウカノウゲンドガク
4370,配当可能利益,ハイトウカノウリエキ
4371,配当控除,ハイトウコウジョ
4372,配当所得,ハイトウショトク
4373,ハイブリッド証券,ハイブリッドショウケン
4374,ＨＩＢＯＲ,
4375,発行価額,ハッコウカガク
4376,発行市場,ハッコウシジョウ
4377,発行登録制度,ハッコウトウロクセイド
4378,ハト派,ハトハ
4379,ハリファックス住宅価格,ハリファックスジュウタクカカク
4380,販管費,ハンカンヒ
4381,半期報告書,ハンキホウコクショ
4382,ハンセン株価指数,ハンセンカブカシスウ
4383,販売会社,ハンバイガイシャ
4384,販売費及び一般管理費,ハンバイヒオヨビイッパンカンリヒ
4385,ハーディング現象,ハーディングゲンショウ
4386,ハードランディング,ハードランディング
4387,ハーミーズ,ハーミーズ
4388,バイアウトファンド,バイアウトファンド
4389,媒介,バイカイ
4390,買収,バイシュウ
4391,買収防衛策,バイシュウボウエイサク
4392,売買一任勘定,バイバイイチニンカンジョウ
4393,バスケット通貨,バスケットツウカ
4394,バフェット指標,バフェットシヒョウ
4395,バブル経済,バブルケイザイ
4396,バランスシート,バランスシート
4397,バリュエーション,バリュエーション
4398,ＶａＲ,
4399,ＶａＲショック,
4400,バルチック海運指数,バルチックカイウンシスウ
4401,バンクローン,バンクローン
4402,バーゼル銀行監督委員会,バーゼルギンコウカントクイインカイ
4403,バーゼル合意,バーゼルゴウイ
4404,バーゼルIII（バーゼル３）,
4405,バーゼルII（バーゼル２）,
4406,バーゼルI（バーゼル１）,
4407,バーベル戦略,バーベルセンリャク
4408,ＰＩＰＥｓ,
4409,パックマン・ディフェンス,パックマン・ディフェンス
4410,パテント・トロール,パテント・トロール
4411,パリクラブ,パリクラブ
4412,パレート最適,パレートサイテキ
4413,引き受け,ヒキウケ
4414,引受価額,ヒキウケカガク
4415,引受シ団,ヒキウケシダン
4416,引受シンジケート団,ヒキウケシンジケートダン
4417,非公開会社,ヒコウカイカイシャ
4418,悲惨指数,ヒサンシスウ
4419,非政府保証債,ヒセイフホショウサイ
4420,非ゼロサムゲーム,ヒゼロサムゲーム
4421,筆頭株主,ヒットウカブヌシ
4422,非農業部門雇用者数,ヒノウギョウブモンコヨウシャカズ
4423,非不胎化介入,ヒフタイカカイニュウ
4424,秘密鍵,ヒミツカギ
4425,ヒューリスティック,ヒューリスティック
4426,表面税率,ヒョウメンゼイリツ
4427,非連結子会社,ヒレンケツコガイシャ
4428,貧困率,ヒンコンリツ
4429,美人投票,ビジントウヒョウ
4430,ＢＩＳ,
4431,ＢＩＳ規制,
4432,ＶＩＳＴＡ,
4433,ＶＩＸ指数,
4434,ビッグマック指数,ビッグマックシスウ
4435,ビットコイン,ビットコイン
